INSEE;NOM;NOM_COUV;COM/EPCI;POP;STRATE;X;Y;NOM2;CP
57625;Salonnes;Salonnes;COM;174;0;722802;6239275.485;Salonnes (57170);57170
57626;Sanry-lès-Vigy;Sanry-lès-Vigy;COM;523;1;698930;6306294.5;Sanry-lès-Vigy (57640);57640
57627;Sanry-sur-Nied;Sanry-sur-Nied;COM;357;0;706018;6284014.561;Sanry-sur-Nied (57530);57530
57628;Sarralbe;Sarralbe;COM;4450;3;780462;6274168.658;Sarralbe (57430);57430
57629;Sarraltroff;Sarraltroff;COM;780;1;786169;6236770.407;Sarraltroff (57400);57400
57630;Sarrebourg;Sarrebourg;COM;12278;4;784477;6230577.529;Sarrebourg (57400);57400
57631;Sarreguemines;Sarreguemines;COM;20555;4;787067;6293366.183;Sarreguemines (57200);57200
57633;Sarreinsming;Sarreinsming;COM;1261;2;792523;6290554.375;Sarreinsming (57905);57905
57634;Saulny;Saulny;COM;1511;2;678509;6302050.547;Saulny (57140);57140
57635;Schalbach;Schalbach;COM;368;0;796483;6244554.384;Schalbach (57370);57370
57636;Schmittviller;Schmittviller;COM;322;0;799909;6276014.522;Schmittviller (57412);57412
57637;Schneckenbusch;Schneckenbusch;COM;307;0;788344;6223616.402;Schneckenbusch (57400);57400
57638;Schœneck;Schœneck;COM;2473;2;770452;6311102.206;Schœneck (57350);57350
57639;Schorbach;Schorbach;COM;536;1;824470;6288486.236;Schorbach (57230);57230
57640;Schwerdorff;Schwerdorff;COM;474;0;731680;6338309.412;Schwerdorff (57320);57320
57641;Schweyen;Schweyen;COM;309;0;823256;6302072.587;Schweyen (57720);57720
57642;Scy-Chazelles;Scy-Chazelles;COM;2665;3;681236;6294246.269;Scy-Chazelles (57160);57160
57643;Secourt;Secourt;COM;201;0;698229;6266176.738;Secourt (57420);57420
57644;Seingbouse;Seingbouse;COM;1741;2;760472;6293259.851;Seingbouse (57455);57455
57645;Semécourt;Semécourt;COM;1021;2;683263;6308302.115;Semécourt (57280);57280
57647;Serémange-Erzange;Serémange-Erzange;COM;4164;3;678205;6329898.023;Serémange-Erzange (57290);57290
57648;Servigny-lès-Raville;Servigny-lès-Raville;COM;501;1;716893;6288294.731;Servigny-lès-Raville (57530);57530
57649;Servigny-lès-Sainte-Barbe;Servigny-lès-Sainte-Barbe;COM;478;0;698483;6300193.811;Servigny-lès-Sainte-Barbe (57640);57640
57650;Sierck-les-Bains;Sierck-les-Bains;COM;1776;2;707870;6349122.19;Sierck-les-Bains (57480);57480
57651;Siersthal;Siersthal;COM;639;1;818857;6283493.869;Siersthal (57410);57410
57652;Sillegny;Sillegny;COM;584;1;684323;6272677.559;Sillegny (57420);57420
57653;Silly-en-Saulnois;Silly-en-Saulnois;COM;33;0;699049;6273432.565;Silly-en-Saulnois (57420);57420
57654;Silly-sur-Nied;Silly-sur-Nied;COM;703;1;708811;6295666.843;Silly-sur-Nied (57530);57530
57655;Solgne;Solgne;COM;1124;2;701237;6269597.348;Solgne (57420);57420
57656;Sorbey;Sorbey;COM;385;0;703211;6281583.549;Sorbey (57580);57580
57657;Sotzeling;Sotzeling;COM;21;0;738961;6252437.152;Sotzeling (57170);57170
57658;Soucht;Soucht;COM;1038;2;814843;6268406.414;Soucht (57960);57960
57659;Spicheren;Spicheren;COM;3227;3;776050;6308041.185;Spicheren (57350);57350
57660;Stiring-Wendel;Stiring-Wendel;COM;11043;4;771674;6309228.14;Stiring-Wendel (57350);57350
57661;Sturzelbronn;Sturzelbronn;COM;172;0;845314;6283929.322;Sturzelbronn (57230);57230
57662;Suisse;Suisse;COM;98;0;732287;6269160.419;Suisse (57340);57340
57663;Talange;Talange;COM;7832;3;687048;6314758.231;Talange (57525);57525
57664;Tarquimpol;Tarquimpol;COM;61;0;752706;6237803.292;Tarquimpol (57260);57260
57665;Tenteling;Tenteling;COM;1051;2;771247;6296116.422;Tenteling (57980);57980
57666;Terville;Terville;COM;7328;3;682665;6333856.219;Terville (57180);57180
57667;Téterchen;Téterchen;COM;775;1;731132;6314031.622;Téterchen (57220);57220
57668;Teting-sur-Nied;Teting-sur-Nied;COM;1264;2;742370;6283861.696;Teting-sur-Nied (57385);57385
57669;Théding;Théding;COM;2459;2;767043;6296591.791;Théding (57450);57450
57670;Thicourt;Thicourt;COM;132;0;730171;6273473.184;Thicourt (57380);57380
57671;Thimonville;Thimonville;COM;154;0;711694;6265506.545;Thimonville (57580);57580
57672;Thionville;Thionville;COM;41383;4;682276;6338890.871;Thionville (57100);57100
57673;Thonville;Thonville;COM;49;0;730928;6271634.154;Thonville (57380);57380
57674;Tincry;Tincry;COM;174;0;713051;6259304.12;Tincry (57590);57590
57675;Torcheville;Torcheville;COM;118;0;762370;6258917.76;Torcheville (57670);57670
57676;Tragny;Tragny;COM;90;0;709525;6267532.848;Tragny (57580);57580
57677;Trémery;Trémery;COM;1024;2;694975;6318076.926;Trémery (57300);57300
57678;Tressange;Tressange;COM;2301;2;665940;6344653.159;Tressange (57710);57710
57679;Tritteling-Redlach;Tritteling-Redlach;COM;526;1;736556;6287958.949;Tritteling-Redlach (57385);57385
57680;Troisfontaines;Troisfontaines;COM;1255;2;793503;6219265.32;Troisfontaines (57870);57870
57681;Tromborn;Tromborn;COM;334;0;734203;6318585.43;Tromborn (57320);57320
57682;Turquestein-Blancrupt;Turquestein-Blancrupt;COM;11;0;788939;6200403.24;Turquestein-Blancrupt (57560);57560
57683;Uckange;Uckange;COM;6951;3;684615;6326876.071;Uckange (57270);57270
57684;Vahl-Ebersing;Vahl-Ebersing;COM;509;1;751129;6283878.504;Vahl-Ebersing (57660);57660
57685;Vahl-lès-Bénestroff;Vahl-lès-Bénestroff;COM;150;0;755524;6261224.633;Vahl-lès-Bénestroff (57670);57670
57686;Vahl-lès-Faulquemont;Vahl-lès-Faulquemont;COM;247;0;738077;6278658.377;Vahl-lès-Faulquemont (57380);57380
57687;Vallerange;Vallerange;COM;212;0;744361;6266449.796;Vallerange (57340);57340
57689;Valmestroff;Valmestroff;COM;329;0;696974;6335911.449;Valmestroff (57970);57970
57690;Valmont;Valmont;COM;2976;3;746032;6289114.807;Valmont (57730);57730
57691;Valmunster;Valmunster;COM;85;0;725379;6316859.661;Valmunster (57220);57220
57692;Vannecourt;Vannecourt;COM;73;0;727521;6254205.007;Vannecourt (57340);57340
57693;Vantoux;Vantoux;COM;808;1;693928;6297328.956;Vantoux (57070);57070
57694;Vany;Vany;COM;452;0;694775;6300874.062;Vany (57070);57070
57695;Varize-Vaudoncourt;Varize-Vaudoncourt;COM;506;1;717916;6296194.005;Varize-Vaudoncourt (57220);57220
57696;Varsberg;Varsberg;COM;968;1;736806;6304698.221;Varsberg (57880);57880
57697;Vasperviller;Vasperviller;COM;314;0;787277;6213103.006;Vasperviller (57560);57560
57698;Vatimont;Vatimont;COM;314;0;720793;6271210.243;Vatimont (57580);57580
57700;Vaudreching;Vaudreching;COM;499;0;726381;6321925.159;Vaudreching (57320);57320
57701;Vaux;Vaux;COM;816;1;675623;6290652.603;Vaux (57130);57130
57702;Vaxy;Vaxy;COM;169;0;726586;6251074.578;Vaxy (57170);57170
57703;Veckersviller;Veckersviller;COM;234;0;799981;6246126.104;Veckersviller (57370);57370
57704;Veckring;Veckring;COM;647;1;708365;6331931.076;Veckring (57920);57920
57705;Velving;Velving;COM;209;0;727925;6315966.194;Velving (57220);57220
57706;Vergaville;Vergaville;COM;545;1;750948;6247918.199;Vergaville (57260);57260
57707;Vernéville;Vernéville;COM;670;1;668682;6298235.172;Vernéville (57130);57130
57708;Verny;Verny;COM;1981;2;690519;6276099.696;Verny (57420);57420
57709;Vescheim;Vescheim;COM;310;0;804448;6239997.994;Vescheim (57370);57370
57711;Vibersviller;Vibersviller;COM;400;0;773126;6258939.347;Vibersviller (57670);57670
57712;Vic-sur-Seille;Vic-sur-Seille;COM;1332;2;726642;6236904.035;Vic-sur-Seille (57630);57630
57713;Vieux-Lixheim;Vieux-Lixheim;COM;248;0;793241;6237583.61;Vieux-Lixheim (57635);57635
57714;Haute-Vigneulles;Haute-Vigneulles;COM;442;0;729812;6291091.539;Haute-Vigneulles (57690);57690
57715;Vigny;Vigny;COM;383;0;696118;6269487.668;Vigny (57420);57420
57716;Vigy;Vigy;COM;1673;2;702091;6310223.452;Vigy (57640);57640
57717;Viller;Viller;COM;181;0;739842;6272837.093;Viller (57340);57340
57718;Villers-Stoncourt;Villers-Stoncourt;COM;216;0;717178;6284620.643;Villers-Stoncourt (57530);57530
57719;Villers-sur-Nied;Villers-sur-Nied;COM;82;0;726754;6262310.589;Villers-sur-Nied (57340);57340
57720;Villing;Villing;COM;501;1;738147;6322830.466;Villing (57550);57550
57721;Vilsberg;Vilsberg;COM;346;0;808119;6239260.36;Vilsberg (57370);57370
57723;Virming;Virming;COM;293;0;751574;6265072.817;Virming (57340);57340
57724;Vitry-sur-Orne;Vitry-sur-Orne;COM;3019;3;678507;6321883.936;Vitry-sur-Orne (57185);57185
57725;Vittersbourg;Vittersbourg;COM;343;0;771407;6266250.761;Vittersbourg (57670);57670
57726;Vittoncourt;Vittoncourt;COM;385;0;718688;6278578.391;Vittoncourt (57580);57580
57727;Viviers;Viviers;COM;124;0;716827;6256843.919;Viviers (57590);57590
57728;Voimhaut;Voimhaut;COM;254;0;714681;6279301.401;Voimhaut (57580);57580
57730;Volmerange-lès-Boulay;Volmerange-lès-Boulay;COM;565;1;717885;6303759.286;Volmerange-lès-Boulay (57220);57220
57731;Volmerange-les-Mines;Volmerange-les-Mines;COM;2308;2;675383;6350929.107;Volmerange-les-Mines (57330);57330
57732;Volmunster;Volmunster;COM;768;1;819930;6295181.969;Volmunster (57720);57720
57733;Volstroff;Volstroff;COM;2048;2;695951;6326120.751;Volstroff (57940);57940
57734;Voyer;Voyer;COM;458;0;789062;6216083.086;Voyer (57560);57560
57736;Vry;Vry;COM;619;1;707562;6307492.158;Vry (57640);57640
57737;Vulmont;Vulmont;COM;32;0;701912;6262193.823;Vulmont (57420);57420
57738;Waldhouse;Waldhouse;COM;387;0;829989;6298565.743;Waldhouse (57720);57720
57739;Waldweistroff;Waldweistroff;COM;510;1;723066;6335746.066;Waldweistroff (57320);57320
57740;Waldwisse;Waldwisse;COM;812;1;726110;6345516.566;Waldwisse (57480);57480
57741;Walschbronn;Walschbronn;COM;408;0;832033;6301109.853;Walschbronn (57720);57720
57742;Walscheid;Walscheid;COM;1496;2;800210;6210678.647;Walscheid (57870);57870
57743;Waltembourg;Waltembourg;COM;241;0;801026;6232507.789;Waltembourg (57370);57370
57745;Wiesviller;Wiesviller;COM;920;1;797210;6287990.923;Wiesviller (57200);57200
57746;Willerwald;Willerwald;COM;1538;2;783338;6279022.852;Willerwald (57430);57430
57747;Wintersbourg;Wintersbourg;COM;266;0;800436;6239536.065;Wintersbourg (57635);57635
57748;Wittring;Wittring;COM;752;1;793754;6283915.356;Wittring (57905);57905
57749;Vœlfling-lès-Bouzonville;Vœlfling-lès-Bouzonville;COM;156;0;735335;6324733.182;Vœlfling-lès-Bouzonville (57320);57320
57750;Wœlfling-lès-Sarreguemines;Wœlfling-lès-Sarreguemines;COM;710;1;799760;6289463.851;Wœlfling-lès-Sarreguemines (57200);57200
57751;Woippy;Woippy;COM;14526;4;685462;6302727.983;Woippy (57140);57140
57752;Woustviller;Woustviller;COM;2891;3;779951;6288207.349;Woustviller (57915);57915
57753;Wuisse;Wuisse;COM;59;0;742304;6250280.214;Wuisse (57170);57170
57754;Xanrey;Xanrey;COM;109;0;733256;6232677.198;Xanrey (57630);57630
57755;Xocourt;Xocourt;COM;99;0;709835;6259559.312;Xocourt (57590);57590
57756;Xouaxange;Xouaxange;COM;314;0;778348;6222897.649;Xouaxange (57830);57830
57757;Yutz;Yutz;COM;17304;4;690276;6334760.7;Yutz (57970);57970
57759;Zarbeling;Zarbeling;COM;66;0;744446;6256199.262;Zarbeling (57340);57340
57760;Zetting;Zetting;COM;854;1;793305;6287253.356;Zetting (57905);57905
57761;Zilling;Zilling;COM;273;0;802661;6238816.386;Zilling (57370);57370
57762;Zimming;Zimming;COM;704;1;733189;6296980.998;Zimming (57690);57690
57763;Zommange;Zommange;COM;47;0;757032;6244768.223;Zommange (57260);57260
57764;Zoufftgen;Zoufftgen;COM;1253;2;682944;6354378.433;Zoufftgen (57330);57330
57765;Diesen;Diesen;COM;1057;2;745099;6304711.207;Diesen (57890);57890
57767;Stuckange;Stuckange;COM;1336;2;693713;6330098.741;Stuckange (57970);57970
58001;Achun;Achun;COM;159;0;407930;5963201.532;Achun (58110);58110
58002;Alligny-Cosne;Alligny-Cosne;COM;919;1;342040;6014794.198;Alligny-Cosne (58200);58200
58003;Alligny-en-Morvan;Alligny-en-Morvan;COM;601;1;464587;5976383.192;Alligny-en-Morvan (58230);58230
58004;Alluy;Alluy;COM;374;0;404411;5947587.453;Alluy (58110);58110
58005;Amazy;Amazy;COM;222;0;396401;6004867.856;Amazy (58190);58190
58006;Anlezy;Anlezy;COM;242;0;389505;5936617.61;Anlezy (58270);58270
58007;Annay;Annay;COM;344;0;327476;6029156.4;Annay (58450);58450
58008;Anthien;Anthien;COM;168;0;414651;5992603.193;Anthien (58800);58800
58009;Arbourse;Arbourse;COM;126;0;358971;5982839.194;Arbourse (58350);58350
58010;Arleuf;Arleuf;COM;651;1;447025;5948683.985;Arleuf (58430);58430
58011;Armes;Armes;COM;283;0;396531;6018006.481;Armes (58500);58500
58012;Arquian;Arquian;COM;571;1;333777;6029883.088;Arquian (58310);58310
58013;Arthel;Arthel;COM;95;0;379195;5981920.858;Arthel (58700);58700
58014;Arzembouy;Arzembouy;COM;65;0;374004;5982494.235;Arzembouy (58700);58700
58015;Asnan;Asnan;COM;119;0;395446;5992883.219;Asnan (58420);58420
58016;Asnois;Asnois;COM;139;0;399359;6007154.061;Asnois (58190);58190
58017;Aunay-en-Bazois;Aunay-en-Bazois;COM;225;0;414068;5962362.161;Aunay-en-Bazois (58110);58110
58018;Authiou;Authiou;COM;45;0;380586;5985487.378;Authiou (58700);58700
58019;Avrée;Avrée;COM;84;0;431779;5913237.224;Avrée (58170);58170
58020;Avril-sur-Loire;Avril-sur-Loire;COM;246;0;374256;5910926.405;Avril-sur-Loire (58300);58300
58021;Azy-le-Vif;Azy-le-Vif;COM;203;0;359540;5907530.062;Azy-le-Vif (58240);58240
58023;Bazoches;Bazoches;COM;173;0;422380;6002503.897;Bazoches (58190);58190
58024;Bazolles;Bazolles;COM;280;0;401622;5965855.84;Bazolles (58110);58110
58025;Béard;Béard;COM;163;0;370332;5920817.603;Béard (58160);58160
58026;Beaulieu;Beaulieu;COM;141;0;393530;5984382.938;Beaulieu (58420);58420
58027;Beaumont-la-Ferrière;Beaumont-la-Ferrière;COM;120;0;360169;5972077.217;Beaumont-la-Ferrière (58700);58700
58028;Beaumont-Sardolles;Beaumont-Sardolles;COM;118;0;378178;5931468.277;Beaumont-Sardolles (58270);58270
58029;Beuvron;Beuvron;COM;83;0;389280;5999588.876;Beuvron (58210);58210
58030;Biches;Biches;COM;282;0;406800;5941047.454;Biches (58110);58110
58031;Billy-Chevannes;Billy-Chevannes;COM;297;0;385374;5944028.722;Billy-Chevannes (58270);58270
58032;Billy-sur-Oisy;Billy-sur-Oisy;COM;357;0;378683;6021474.638;Billy-sur-Oisy (58500);58500
58033;Bitry;Bitry;COM;301;0;343394;6022884.511;Bitry (58310);58310
58034;Blismes;Blismes;COM;185;0;425405;5962090.295;Blismes (58120);58120
58035;Bona;Bona;COM;297;0;381379;5952696.611;Bona (58330);58330
58036;Bouhy;Bouhy;COM;462;0;354373;6021877.239;Bouhy (58310);58310
58037;Brassy;Brassy;COM;591;1;437920;5985248.414;Brassy (58140);58140
58038;Breugnon;Breugnon;COM;156;0;384898;6012095.023;Breugnon (58460);58460
58039;Brèves;Brèves;COM;231;0;403451;6012502.637;Brèves (58530);58530
58040;Brinay;Brinay;COM;144;0;412630;5944327.302;Brinay (58110);58110
58041;Brinon-sur-Beuvron;Brinon-sur-Beuvron;COM;167;0;388453;5988663.684;Brinon-sur-Beuvron (58420);58420
58042;Bulcy;Bulcy;COM;140;0;337142;5981598.902;Bulcy (58400);58400
58043;Bussy-la-Pesle;Bussy-la-Pesle;COM;53;0;386738;5983834.237;Bussy-la-Pesle (58420);58420
58044;La Celle-sur-Loire;La Celle-sur-Loire;COM;804;1;326678;6021649.265;La Celle-sur-Loire (58440);58440
58045;La Celle-sur-Nièvre;La Celle-sur-Nièvre;COM;158;0;356457;5977811.227;La Celle-sur-Nièvre (58700);58700
58046;Cercy-la-Tour;Cercy-la-Tour;COM;1697;2;405892;5917558.76;Cercy-la-Tour (58340);58340
58047;Cervon;Cervon;COM;639;1;417716;5981338.93;Cervon (58800);58800
58048;Cessy-les-Bois;Cessy-les-Bois;COM;114;0;357983;5996448.071;Cessy-les-Bois (58220);58220
58049;Chalaux;Chalaux;COM;83;0;435554;5996594.234;Chalaux (58140);58140
58050;Challement;Challement;COM;45;0;400178;5993358.579;Challement (58420);58420
58051;Challuy;Challuy;COM;1522;2;349572;5932608.643;Challuy (58000);58000
58052;Champallement;Champallement;COM;48;0;387591;5979513.466;Champallement (58420);58420
58053;Champlemy;Champlemy;COM;325;0;371286;5988784.339;Champlemy (58210);58210
58054;Champlin;Champlin;COM;40;0;384100;5982111.481;Champlin (58700);58700
58055;Champvert;Champvert;COM;752;1;392226;5918147.295;Champvert (58300);58300
58056;Champvoux;Champvoux;COM;291;0;342154;5965730.252;Champvoux (58400);58400
58057;Chantenay-Saint-Imbert;Chantenay-Saint-Imbert;COM;1108;2;353064;5899640.384;Chantenay-Saint-Imbert (58240);58240
58058;La Chapelle-Saint-André;La Chapelle-Saint-André;COM;298;0;370105;6007737.557;La Chapelle-Saint-André (58210);58210
58059;La Charité-sur-Loire;La Charité-sur-Loire;COM;4673;3;337259;5972070.078;La Charité-sur-Loire (58400);58400
58060;Charrin;Charrin;COM;614;1;400304;5909253.724;Charrin (58300);58300
58061;Chasnay;Chasnay;COM;125;0;353074;5981224.854;Chasnay (58350);58350
58062;Château-Chinon (Ville);Château-Chinon (Ville);COM;1934;2;437228;5952307.838;Château-Chinon (Ville) (58120);58120
58063;Château-Chinon (Campagne);Château-Chinon (Campagne);COM;549;1;438689;5951226.685;Château-Chinon (Campagne) (58120);58120
58064;Châteauneuf-Val-de-Bargis;Châteauneuf-Val-de-Bargis;COM;491;0;358006;5988573.619;Châteauneuf-Val-de-Bargis (58350);58350
58065;Châtillon-en-Bazois;Châtillon-en-Bazois;COM;912;1;407231;5951103.582;Châtillon-en-Bazois (58110);58110
58066;Châtin;Châtin;COM;82;0;432192;5958892.194;Châtin (58120);58120
58067;Chaulgnes;Chaulgnes;COM;1508;2;345857;5963184.214;Chaulgnes (58400);58400
58068;Chaumard;Chaumard;COM;205;0;435646;5965863.76;Chaumard (58120);58120
58069;Chaumot;Chaumot;COM;163;0;405567;5983284.74;Chaumot (58800);58800
58070;Chazeuil;Chazeuil;COM;58;0;378888;5987589.582;Chazeuil (58700);58700
58071;Chevannes-Changy;Chevannes-Changy;COM;137;0;384354;5989782.738;Chevannes-Changy (58420);58420
58072;Chevenon;Chevenon;COM;623;1;359567;5928097.165;Chevenon (58160);58160
58073;Chevroches;Chevroches;COM;126;0;394532;6014967.855;Chevroches (58500);58500
58074;Chiddes;Chiddes;COM;344;0;437439;5919589.734;Chiddes (58170);58170
58075;Chitry-les-Mines;Chitry-les-Mines;COM;218;0;407742;5986421.097;Chitry-les-Mines (58800);58800
58076;Chougny;Chougny;COM;81;0;418276;5956701.325;Chougny (58110);58110
58077;Ciez;Ciez;COM;373;0;352133;6014213.222;Ciez (58220);58220
58078;Cizely;Cizely;COM;53;0;386154;5939327.916;Cizely (58270);58270
58079;Clamecy;Clamecy;COM;3594;3;390822;6017677.041;Clamecy (58500);58500
58080;La Collancelle;La Collancelle;COM;167;0;405953;5971633.633;La Collancelle (58800);58800
58081;Colméry;Colméry;COM;271;0;361424;5999148.03;Colméry (58350);58350
58082;Corancy;Corancy;COM;284;0;440776;5959426.367;Corancy (58120);58120
58083;Corbigny;Corbigny;COM;1397;2;410703;5983979.252;Corbigny (58800);58800
58084;Corvol-d'Embernard;Corvol-d'Embernard;COM;95;0;378355;5990292.335;Corvol-d'Embernard (58210);58210
58085;Corvol-l'Orgueilleux;Corvol-l'Orgueilleux;COM;730;1;374919;6012986.619;Corvol-l'Orgueilleux (58460);58460
58086;Cosne-Cours-sur-Loire;Cosne-Cours-sur-Loire;COM;9415;3;327576;6008081.791;Cosne-Cours-sur-Loire (58200);58200
58087;Cossaye;Cossaye;COM;689;1;390712;5902313.643;Cossaye (58300);58300
58088;Coulanges-lès-Nevers;Coulanges-lès-Nevers;COM;3708;3;355887;5944286.582;Coulanges-lès-Nevers (58660);58660
58089;Couloutre;Couloutre;COM;192;0;358490;6006832.647;Couloutre (58220);58220
58090;Courcelles;Courcelles;COM;219;0;377880;6008039.251;Courcelles (58210);58210
58092;Crux-la-Ville;Crux-la-Ville;COM;397;0;392518;5967202.542;Crux-la-Ville (58330);58330
58093;Cuncy-lès-Varzy;Cuncy-lès-Varzy;COM;126;0;384985;6001385.177;Cuncy-lès-Varzy (58210);58210
58094;Dampierre-sous-Bouhy;Dampierre-sous-Bouhy;COM;444;0;348430;6025249.071;Dampierre-sous-Bouhy (58310);58310
58095;Decize;Decize;COM;5193;3;385844;5910912.922;Decize (58300);58300
58096;Devay;Devay;COM;496;0;394290;5910353.57;Devay (58300);58300
58097;Diennes-Aubigny;Diennes-Aubigny;COM;91;0;398093;5927948.229;Diennes-Aubigny (58340);58340
58098;Dirol;Dirol;COM;110;0;405604;5994200.002;Dirol (58190);58190
58099;Dommartin;Dommartin;COM;161;0;428108;5953766.89;Dommartin (58120);58120
58101;Dompierre-sur-Nièvre;Dompierre-sur-Nièvre;COM;190;0;362799;5979991.664;Dompierre-sur-Nièvre (58350);58350
58102;Donzy;Donzy;COM;1571;2;346602;6004329.875;Donzy (58220);58220
58103;Dornecy;Dornecy;COM;469;0;399605;6014594.961;Dornecy (58530);58530
58104;Dornes;Dornes;COM;1473;2;371547;5896349.149;Dornes (58390);58390
58105;Druy-Parigny;Druy-Parigny;COM;307;0;375281;5922611.037;Druy-Parigny (58160);58160
58106;Dun-les-Places;Dun-les-Places;COM;356;0;447460;5989485.909;Dun-les-Places (58230);58230
58107;Dun-sur-Grandry;Dun-sur-Grandry;COM;144;0;422980;5956716.768;Dun-sur-Grandry (58110);58110
58108;Empury;Empury;COM;86;0;425495;5998957.627;Empury (58140);58140
58109;Entrains-sur-Nohain;Entrains-sur-Nohain;COM;739;1;364344;6017600.987;Entrains-sur-Nohain (58410);58410
58110;Epiry;Epiry;COM;239;0;415426;5969946.862;Epiry (58800);58800
58111;Fâchin;Fâchin;COM;104;0;441569;5942503.563;Fâchin (58430);58430
58112;La Fermeté;La Fermeté;COM;629;1;370547;5934953.754;La Fermeté (58160);58160
58113;Fertrève;Fertrève;COM;96;0;399617;5936039.404;Fertrève (58270);58270
58114;Fléty;Fléty;COM;91;0;434900;5909382.529;Fléty (58170);58170
58115;Fleury-sur-Loire;Fleury-sur-Loire;COM;224;0;369095;5914499.684;Fleury-sur-Loire (58240);58240
